upi_id,account_number,ifsc_code,owner_name,bank_name,account_type,device_id,true_label,is_active,created_at
damini3734@okicici,424486283277,ICIC0006783,Damini Pillai,ICICI Bank,individual,dev-166e6ff09110,,True,2023-12-29
rau3735@kotak,03891380553,KKBK0319160,"Rau, Kumar and Jain Pharmacy",Kotak Mahindra Bank,merchant,dev-199bf6f04c67,,True,2025-09-02
michael3736@barodampay,8164655505,BARB0149721,Michael Chauhan,Bank of Baroda,individual,dev-c64f6570b8cf,,True,2024-02-13
ati3737@cnrb,773792482,CNRB0691157,Ati Gokhale,Canara Bank,individual,dev-fa3f60077a51,innocent_bystander,True,2024-07-10
harsh3738@okicici,402084327632,ICIC0945722,Harsh Date,ICICI Bank,individual,dev-7ee30c0f5c83,,True,2025-05-30
ganga3739@idfcfirst,8837115924948683,IDFB0833586,Ganga Malhotra,IDFC First Bank,individual,dev-9e93e4d244c3,innocent_bystander,True,2023-09-23
shaurya3740@oksbi,998307522,SBIN0674480,Shaurya Ganguly,State Bank of India,individual,dev-e1a103e0ef7b,,True,2026-04-06
kata3741@idfcfirst,5591337685801,IDFB0609092,Kata and Sons Food & Dining,IDFC First Bank,merchant,dev-cf2ec93c9dc9,,True,2024-07-30
din3742@okicici,286354092,ICIC0863222,Din and Sons Travel,ICICI Bank,merchant,dev-20ecd13d29df,,True,2025-02-27
vaishnavi3743@kotak,4067660636,KKBK0643239,Vaishnavi Acharya,Kotak Mahindra Bank,individual,dev-3cb4354ce697,,True,2026-02-19
faras3744@okhdfcbank,266857497071054,HDFC0401059,Faras Ben,HDFC Bank,individual,dev-3538606ac85c,,True,2024-04-14
yasti3745@cnrb,436924285292123,CNRB0258701,Yasti Sarraf,Canara Bank,individual,dev-562ce20ec900,,True,2025-02-13
urmi3746@okaxis,830599458121,UTIB0589012,Urmi Narain,Axis Bank,individual,dev-adff1de6cbd1,,True,2025-07-04
xiti3747@ybl,4994322598,YESB0289718,Xiti Dalal,Yes Bank,individual,dev-394c3cd52dda,,True,2025-03-06
maya3748@barodampay,5529234428693455,BARB0172643,Maya Purohit,Bank of Baroda,individual,dev-cdee74d6e9b4,,True,2024-04-14
sompant3749@pnb,4076110150,PUNB0008102,Som-Pant Fuel,Punjab National Bank,merchant,dev-fce52592ae1f,,True,2024-03-05
edhitha3750@ybl,487103412,YESB0512315,Edhitha Wali,Yes Bank,individual,dev-d2990dcbe229,,True,2024-09-04
tanish3751@pnb,640419412,PUNB0643835,Tanish Ganesan,Punjab National Bank,individual,dev-0f4f75734aa0,,True,2023-11-20
luke3752@barodampay,1721296425544750,BARB0351359,Luke Sarkar,Bank of Baroda,individual,dev-22b2f00f727e,,True,2025-09-20
vrishti3753@kotak,28553489836960,KKBK0721252,Vrishti Krishna,Kotak Mahindra Bank,individual,dev-cbde46921108,,True,2026-04-14
radhika3754@okicici,121440643,ICIC0242946,Radhika Pall,ICICI Bank,individual,dev-d203ba61c784,gambling_network,True,2025-12-29
aryan3755@ybl,46026466340742,YESB0533928,Aryan Pau,Yes Bank,individual,dev-7de34b0385c1,,True,2024-09-25
hiral3756@idfcfirst,275389829305,IDFB0955629,Hiral Samra,IDFC First Bank,individual,dev-6873da000420,innocent_bystander,True,2024-03-14
halder3757@oksbi,4953690940,SBIN0959374,Halder Group Travel,State Bank of India,merchant,dev-431cf591e4d0,,True,2025-10-27
praneel3758@okaxis,323936824,UTIB0813222,Praneel Anne,Axis Bank,individual,dev-ea28d554f966,,True,2025-03-08
riya3759@okhdfcbank,391972235970,HDFC0589155,Riya Patel,HDFC Bank,individual,dev-7f3306531084,,True,2023-12-20
abdul3760@kotak,68506116933,KKBK0668435,Abdul Mukherjee,Kotak Mahindra Bank,individual,dev-035c1e50dc32,,True,2023-09-05
girindra3761@idfcfirst,2455578365458600,IDFB0701793,Girindra Pillay,IDFC First Bank,individual,dev-ae2c2188e95a,,True,2024-07-18
yadavi3762@cnrb,6143383822,CNRB0235585,Yadavi Arya,Canara Bank,individual,dev-c47488bf5d4c,,True,2026-07-02
bahadurjit3763@okhdfcbank,545050656326,HDFC0055495,Bahadurjit Maharaj,HDFC Bank,individual,dev-5fffbb7b754d,innocent_bystander,True,2024-03-07
mitali3764@okhdfcbank,403194839964951,HDFC0070452,Mitali Bassi,HDFC Bank,individual,dev-a0d54a88f6d1,,True,2024-12-26
anusha3765@cnrb,65628091974422,CNRB0313462,Anusha Bhandari,Canara Bank,individual,dev-49102edce217,,True,2024-02-22
urishilla3766@kotak,08717399968408,KKBK0047752,Urishilla Sha,Kotak Mahindra Bank,individual,dev-87528ea37774,,True,2024-01-24
oscar3767@okaxis,977113332257815,UTIB0479207,Oscar Solanki,Axis Bank,individual,dev-b82bb7cc2a85,,True,2026-04-18
balvan3768@pnb,5684522961478603,PUNB0419011,Balvan Pingle,Punjab National Bank,individual,dev-85a7a32e7891,account_takeover,True,2023-08-24
michael3769@ybl,17201723521,YESB0070183,Michael Goel,Yes Bank,individual,dev-bef7d5124f3a,,True,2024-09-29
fitan3770@idfcfirst,85851151826272,IDFB0516683,Fitan Saini,IDFC First Bank,individual,dev-aff9a0403d56,,True,2024-11-12
daksh3771@pnb,370493732,PUNB0327793,Daksh Sawhney,Punjab National Bank,individual,dev-0d46514a0b84,,True,2023-09-13
dipta3772@ybl,992578197472313,YESB0309025,Dipta Chatterjee,Yes Bank,individual,dev-882008968eee,,True,2024-09-16
rishi3773@okicici,751615306620,ICIC0881447,Rishi Badal,ICICI Bank,individual,dev-2f49dc6aa0af,,True,2024-05-02
edhitha3774@kotak,626797871771125,KKBK0783686,Edhitha Gara,Kotak Mahindra Bank,individual,dev-30db5fe1d6a3,innocent_bystander,True,2023-09-25
zaitra3775@kotak,0737091629883102,KKBK0636876,Zaitra Atwal,Kotak Mahindra Bank,individual,dev-3ed93a575aca,,True,2026-06-11
omaja3776@kotak,1908948598,KKBK0676639,Omaja Bhat,Kotak Mahindra Bank,individual,dev-b400f492a142,,True,2024-04-02
reyansh3777@kotak,56618494718,KKBK0026988,Reyansh Thaker,Kotak Mahindra Bank,individual,dev-39e84791a74e,gambling_network,True,2024-10-14
amara3778@okaxis,346397680,UTIB0197140,Amara Chacko,Axis Bank,individual,dev-e2be2fd4154c,,True,2025-08-29
sachi3779@oksbi,3086821233790,SBIN0534022,Sachi Basu,State Bank of India,individual,dev-022c32a0063e,,True,2026-01-31
rushil3780@kotak,8816740711,KKBK0284433,Rushil Tiwari,Kotak Mahindra Bank,individual,dev-da7a5e154a4b,,False,2024-07-08
ghoseaggarwal3781@pnb,22356487238790,PUNB0087959,Ghose-Aggarwal Grocery,Punjab National Bank,merchant,dev-2ace67810709,,True,2025-09-09
mahalpanchal3782@okaxis,065645374897545,UTIB0778517,Mahal-Panchal Food & Dining,Axis Bank,merchant,dev-1c49b0dc0392,,True,2024-09-22
harita3783@idfcfirst,12211901596,IDFB0131071,Harita Shukla,IDFC First Bank,individual,dev-64b4159d97ff,,True,2024-10-08
ubika3784@cnrb,67524577101224,CNRB0714290,Ubika Chakrabarti,Canara Bank,individual,dev-33fd076a7f9e,,True,2024-04-24
chana3785@idfcfirst,685607934,IDFB0517583,Chana and Sons Utilities,IDFC First Bank,merchant,dev-cc8c2725b7a3,,True,2024-12-07
quincy3786@oksbi,09545363311,SBIN0910349,Quincy Nadkarni,State Bank of India,individual,dev-da078c336263,innocent_bystander,True,2023-10-07
bahri3787@okicici,910124798909,ICIC0654569,"Bahri, Gara and Anne Electronics",ICICI Bank,merchant,dev-54267b20aec7,,True,2026-02-20
prasad3788@cnrb,6226335114,CNRB0158752,Prasad Group Fashion,Canara Bank,merchant,dev-2b8356bc0437,,True,2025-07-22
koshy3789@barodampay,371740958,BARB0088048,Koshy LLC Electronics,Bank of Baroda,merchant,dev-7b249d739fe1,,True,2025-09-15
kevin3790@okicici,31715359896,ICIC0428357,Kevin Mukherjee,ICICI Bank,individual,dev-f01683f86d45,,True,2024-05-09
ladli3791@okaxis,897513106202,UTIB0066192,Ladli Mangat,Axis Bank,individual,dev-32130821b5fe,,True,2025-01-06
mallick3792@barodampay,544491677,BARB0085204,Mallick and Sons Electronics,Bank of Baroda,merchant,dev-ae3dc655e137,,True,2024-07-09
odika3793@cnrb,88290572951919,CNRB0979434,Odika Kara,Canara Bank,individual,dev-380038f23133,,True,2026-01-17
anjali3794@kotak,83741384764276,KKBK0313619,Anjali Iyengar,Kotak Mahindra Bank,individual,dev-81c0d81275ac,,True,2024-09-10
chakrika3795@oksbi,164766688500084,SBIN0470423,Chakrika Lad,State Bank of India,individual,dev-af1a79483652,,True,2026-04-14
aishani3796@barodampay,6564844429,BARB0044179,Aishani Chanda,Bank of Baroda,individual,dev-88ba8906ce5d,,True,2026-05-04
isha3797@okicici,12028071404913,ICIC0263511,Isha Patla,ICICI Bank,individual,dev-b7ac07b4c976,,True,2025-06-13
virksengupta3798@ybl,365978348285492,YESB0680863,Virk-Sengupta Fashion,Yes Bank,merchant,dev-b6f90f5bad2b,,True,2025-11-19
garde3799@idfcfirst,7663940574495337,IDFB0746714,"Garde, Bansal and Rajan Pharmacy",IDFC First Bank,merchant,dev-8d8592179269,,True,2025-07-10
shivansh3800@okaxis,0048862938152,UTIB0460374,Shivansh Saraf,Axis Bank,individual,dev-00a118c8b300,,True,2025-01-30
bhavya3801@idfcfirst,882211758690613,IDFB0454135,Bhavya Johal,IDFC First Bank,individual,dev-fad4bb8251ef,,True,2024-07-16
yahvi3802@okhdfcbank,131983530204436,HDFC0734807,Yahvi Luthra,HDFC Bank,individual,dev-1d56358d0554,innocent_bystander,True,2024-07-24
yochana3803@cnrb,474700953,CNRB0645878,Yochana Kade,Canara Bank,individual,dev-e696eec19fc0,,False,2024-07-01
kamdarsibal3804@idfcfirst,5937060058,IDFB0703123,Kamdar-Sibal Pharmacy,IDFC First Bank,merchant,dev-2a8bab6970ab,,True,2024-02-10
azad3805@pnb,768232183,PUNB0005125,Azad D’Alia,Punjab National Bank,individual,dev-bff6ec0f633c,,True,2026-02-19
vaishnavi3806@oksbi,49162989023969,SBIN0866752,Vaishnavi Dey,State Bank of India,individual,dev-e5379e470081,,True,2023-09-08
ekantika3807@barodampay,8624214679603,BARB0437757,Ekantika Pradhan,Bank of Baroda,individual,dev-f6875afb86cd,,True,2025-11-19
bahadurjit3808@idfcfirst,2776129945,IDFB0055459,Bahadurjit Naidu,IDFC First Bank,individual,dev-3ae8d6a7d14b,innocent_bystander,True,2024-05-31
jagrati3809@kotak,74286424838210,KKBK0143571,Jagrati Anand,Kotak Mahindra Bank,individual,dev-0b10be4238df,,True,2025-01-31
oviya3810@barodampay,711752383382,BARB0456215,Oviya Soman,Bank of Baroda,individual,dev-7732d74f5e56,,True,2025-01-25
gayathri3811@barodampay,6015144407,BARB0300716,Gayathri Chaudhry,Bank of Baroda,individual,dev-02dc5db70150,,True,2025-12-11
ishita3812@okhdfcbank,759965991,HDFC0598264,Ishita Mohan,HDFC Bank,individual,dev-3e74a1c4420f,,True,2024-04-14
unni3813@kotak,833755932090449,KKBK0483592,Unni Grewal,Kotak Mahindra Bank,individual,dev-df9dd00175c9,,True,2025-04-16
reva3814@okhdfcbank,8092986494131,HDFC0262557,Reva Shan,HDFC Bank,individual,dev-2a26a20a5810,,True,2024-02-08
mohini3815@pnb,182703204,PUNB0245128,Mohini Solanki,Punjab National Bank,individual,dev-a2ac1b40b40f,account_takeover,True,2024-07-08
zayyan3816@kotak,040789087846467,KKBK0293114,Zayyan Prakash,Kotak Mahindra Bank,individual,dev-367eed519db4,,True,2026-05-06
vasudha3817@ybl,5526817592673574,YESB0660515,Vasudha Rattan,Yes Bank,individual,dev-fb8716be1d20,,True,2024-03-07
bariakaur3818@cnrb,36203631484424,CNRB0299483,Baria-Kaur Fashion,Canara Bank,merchant,dev-94b709f5e9a3,,True,2024-04-14
oviya3819@idfcfirst,657825017857,IDFB0965627,Oviya Sandhu,IDFC First Bank,individual,dev-4c1bee1390bb,,True,2024-02-10
nandini3820@ybl,8803511394,YESB0675877,Nandini Balakrishnan,Yes Bank,individual,dev-111e079be294,,True,2025-01-12
yauvani3821@kotak,1219540199373910,KKBK0350952,Yauvani Ganesan,Kotak Mahindra Bank,individual,dev-ee269b2d4325,,True,2024-11-14
rushil3822@oksbi,57140075703155,SBIN0742375,Rushil Dewan,State Bank of India,individual,dev-f342e5168554,,True,2024-01-27
gauri3823@kotak,7142713650904,KKBK0060322,Gauri Bhagat,Kotak Mahindra Bank,individual,dev-64a788936d22,,True,2024-10-07
dayamai3824@barodampay,9978618683540,BARB0645344,Dayamai Dhaliwal,Bank of Baroda,individual,dev-fb50974d411e,,True,2024-07-23
tara3825@okaxis,065372627485060,UTIB0733244,Tara Randhawa,Axis Bank,individual,dev-a0616c39d740,,True,2025-12-30
triveni3826@okicici,26196602331,ICIC0043656,Triveni Acharya,ICICI Bank,individual,dev-480579985bee,innocent_bystander,True,2026-06-16
sai3827@ybl,03529834430,YESB0384242,Sai Gera,Yes Bank,individual,dev-45bd3292a81a,innocent_bystander,False,2024-05-05
damyanti3828@okicici,7281860246,ICIC0734710,Damyanti Buch,ICICI Bank,individual,dev-cec9c48bc417,,True,2026-06-09
warinder3829@okaxis,8578556855290,UTIB0853191,Warinder Jani,Axis Bank,individual,dev-ef172462c2d7,,True,2026-04-13
chanakonda3830@kotak,30189994017,KKBK0693793,Chana-Konda Travel,Kotak Mahindra Bank,merchant,dev-a9d918fde79a,,True,2026-02-23
kavya3831@idfcfirst,9950913852017,IDFB0716706,Kavya Ahluwalia,IDFC First Bank,individual,dev-11c29f2aca71,,True,2025-04-07
duttapadmanabhan3832@kotak,5469044385069,KKBK0187873,Dutta-Padmanabhan Fashion,Kotak Mahindra Bank,merchant,dev-9f12657c602e,,True,2025-11-21
urishilla3833@oksbi,5529323337752267,SBIN0401953,Urishilla Ramesh,State Bank of India,individual,dev-46ec674472a6,,True,2025-06-07
urmi3834@pnb,239188349330312,PUNB0512707,Urmi Puri,Punjab National Bank,individual,dev-a9935ac5df9d,,True,2026-01-14
xavier3835@okaxis,1595384289,UTIB0287741,Xavier Char,Axis Bank,individual,dev-1f5614fb4436,,True,2026-04-30
kabir3836@okaxis,853051512,UTIB0125925,Kabir Nadkarni,Axis Bank,individual,dev-2962492c0e22,,True,2026-03-23
ratta3837@cnrb,5550715502223,CNRB0292740,Ratta LLC Food & Dining,Canara Bank,merchant,dev-2dff6f92d028,,True,2025-10-17
samraramesh3838@okhdfcbank,901506306,HDFC0074788,Samra-Ramesh Food & Dining,HDFC Bank,merchant,dev-68c28d9b2120,,True,2024-07-04
idika3839@okaxis,2338570090615,UTIB0822841,Idika Suresh,Axis Bank,individual,dev-658b8979135e,,True,2024-01-18
tristan3840@kotak,4233051488,KKBK0974850,Tristan Gokhale,Kotak Mahindra Bank,individual,dev-d3722a2686f6,,True,2025-06-30
jyoti3841@idfcfirst,9373968640328,IDFB0567437,Jyoti Pathak,IDFC First Bank,individual,dev-328680967053,,True,2025-01-25
yachana3842@ybl,053093258137,YESB0666790,Yachana Agarwal,Yes Bank,individual,dev-250dd930dea3,,True,2026-07-04
faras3843@cnrb,555356638374,CNRB0943155,Faras Karpe,Canara Bank,individual,dev-5ba8dcb59aa5,,True,2024-11-25
tata3844@barodampay,690620913531260,BARB0060197,Tata and Sons Food & Dining,Bank of Baroda,merchant,dev-70a60f497669,,True,2024-01-09
siddharth3845@okhdfcbank,390211979885,HDFC0523474,Siddharth Mittal,HDFC Bank,individual,dev-296a485890ed,,True,2026-04-21
girik3846@ybl,207122093850,YESB0184623,Girik Nori,Yes Bank,individual,dev-cbbed103e36e,,True,2023-12-16
pranit3847@pnb,4178847417430247,PUNB0395571,Pranit Sandal,Punjab National Bank,individual,dev-1b34932f4418,,True,2024-08-05
mane3848@oksbi,93109117350485,SBIN0223742,Mane LLC Fashion,State Bank of India,merchant,dev-fffcec26c0e8,,True,2025-11-29
vasana3849@oksbi,1745760088206,SBIN0984255,Vasana Banerjee,State Bank of India,individual,dev-e53e321dd159,innocent_bystander,True,2025-11-28
oviya3850@okaxis,42911198910,UTIB0395192,Oviya Gola,Axis Bank,individual,dev-cb2bec790197,,True,2026-07-04
mitali3851@oksbi,971460889226723,SBIN0347709,Mitali Varughese,State Bank of India,individual,dev-39ec209f35a9,,True,2024-05-25
udyati3852@pnb,056325172,PUNB0699487,Udyati Butala,Punjab National Bank,individual,dev-cc2fa5ac1d11,,True,2024-08-15
chaudhuriravel3853@okhdfcbank,108761778050,HDFC0335113,Chaudhuri-Ravel Home Services,HDFC Bank,merchant,dev-6c87e257b174,,True,2023-11-11
naveen3854@okicici,143076092318,ICIC0953443,Naveen Nagar,ICICI Bank,individual,dev-ed202bf730e0,,True,2026-06-17
yashica3855@idfcfirst,16626353601,IDFB0456549,Yashica Rajagopalan,IDFC First Bank,individual,dev-c8f487ac2187,innocent_bystander,True,2025-02-21
advay3856@oksbi,011292815335,SBIN0963617,Advay Sunder,State Bank of India,individual,dev-fd2381b12b7a,,True,2025-05-11
pahal3857@pnb,8093729562,PUNB0525677,Pahal Bhagat,Punjab National Bank,individual,dev-44b11cc3c21f,,True,2025-03-08
sandalkuruvilla3858@barodampay,268356554166,BARB0415760,Sandal-Kuruvilla Fashion,Bank of Baroda,merchant,dev-9e6dd40684d0,,True,2024-12-05
dalia3859@ybl,790656327,YESB0647902,"D’Alia, Seshadri and Thakkar Electronics",Yes Bank,merchant,dev-971d9ea3790a,,True,2024-04-23
urvashi3860@pnb,107283652649,PUNB0380431,Urvashi Nayak,Punjab National Bank,individual,dev-a368d546500c,gambling_network,True,2024-09-09
isaac3861@pnb,9390405219617,PUNB0063000,Isaac Gola,Punjab National Bank,individual,dev-2d74e6832b1b,,True,2024-04-02
walirajagopal3862@kotak,990785116,KKBK0559054,Wali-Rajagopal Utilities,Kotak Mahindra Bank,merchant,dev-18ffaf2c6d09,,True,2025-03-06
mason3863@kotak,1579969001065,KKBK0545173,Mason Amble,Kotak Mahindra Bank,individual,dev-61dc2886dc30,,True,2025-03-30
aarna3864@ybl,7139288097,YESB0497747,Aarna Hora,Yes Bank,individual,dev-2bf46756eb1d,,True,2024-08-01
radhika3865@okicici,151400710055,ICIC0582374,Radhika Bava,ICICI Bank,individual,dev-7b012ea4608f,,True,2023-09-08
baghyawati3866@cnrb,998675702015,CNRB0762489,Baghyawati Baral,Canara Bank,individual,dev-9f2ff8e0f660,,False,2023-09-29
vrishti3867@barodampay,08054781918,BARB0514509,Vrishti Sharma,Bank of Baroda,individual,dev-954dba0b096e,innocent_bystander,True,2023-12-12
chandresh3868@ybl,18475853359,YESB0189362,Chandresh Pingle,Yes Bank,individual,dev-c0a5e32320a7,gambling_network,True,2025-07-13
pavani3869@idfcfirst,8059827376,IDFB0481933,Pavani Nazareth,IDFC First Bank,individual,dev-8f7fcc0454b9,,True,2025-06-03
arjun3870@pnb,7554622423,PUNB0081395,Arjun Loke,Punjab National Bank,individual,dev-98cfe93fc301,,True,2026-03-30
chaaya3871@kotak,007288495,KKBK0991477,Chaaya Parikh,Kotak Mahindra Bank,individual,dev-3b674b0d9d68,,True,2024-11-08
anay3872@cnrb,590418699149,CNRB0029094,Anay Sekhon,Canara Bank,individual,dev-ebd6fade07f1,,True,2025-06-28
chameli3873@idfcfirst,4252733782530207,IDFB0468772,Chameli Banik,IDFC First Bank,individual,dev-f1c3498bb757,,True,2023-12-18
choudhury3874@okhdfcbank,562114891,HDFC0069139,"Choudhury, Parikh and Bansal Grocery",HDFC Bank,merchant,dev-0bebfa767b3e,,True,2025-03-14
yuvraj3875@oksbi,7097128593509,SBIN0833631,Yuvraj Gill,State Bank of India,individual,dev-b659edd07d37,,True,2024-01-06
girindra3876@okaxis,9060402430717,UTIB0968073,Girindra Date,Axis Bank,individual,dev-bf1b673f521c,account_takeover,True,2026-02-14
wakeeta3877@okhdfcbank,9660900639,HDFC0882793,Wakeeta Sankar,HDFC Bank,individual,dev-9a29c78bbe78,,True,2024-08-12
hemani3878@kotak,441721391166,KKBK0166121,Hemani Shanker,Kotak Mahindra Bank,individual,dev-b0386ea68df8,innocent_bystander,True,2025-10-25
tara3879@oksbi,00335017773628,SBIN0008051,Tara Baria,State Bank of India,individual,dev-21a7dc9cbef1,,True,2025-05-20
eta3880@ybl,139653794928424,YESB0406238,Eta Pradhan,Yes Bank,individual,dev-2515a89ff509,gambling_network,True,2024-01-01
din3881@idfcfirst,7376850121,IDFB0551651,Din PLC Food & Dining,IDFC First Bank,merchant,dev-06ac117675d1,,True,2025-09-07
lavanya3882@ybl,54384424698,YESB0004134,Lavanya Vala,Yes Bank,individual,dev-0d1e4305e1e8,,True,2024-10-29
geetika3883@okicici,67254310968,ICIC0292943,Geetika Mittal,ICICI Bank,individual,dev-dd972936b257,,True,2023-12-12
nandini3884@pnb,78839980628,PUNB0224475,Nandini Bains,Punjab National Bank,individual,dev-cebbc063f6d0,,True,2024-04-19
aarini3885@ybl,4393552818,YESB0594876,Aarini Buch,Yes Bank,individual,dev-baa95559f81e,,True,2025-05-10
jackson3886@cnrb,1832282744300121,CNRB0279143,Jackson Handa,Canara Bank,individual,dev-0652f5c206c8,,True,2024-05-06
chavvi3887@barodampay,63277662635,BARB0549460,Chavvi Varkey,Bank of Baroda,individual,dev-73d08acb7f86,account_takeover,True,2024-05-09
chandran3888@kotak,20461061839044,KKBK0293445,Chandran Prasad,Kotak Mahindra Bank,individual,dev-e83d775cc1bc,,True,2025-05-03
tanveer3889@okicici,152962976,ICIC0074472,Tanveer Sarkar,ICICI Bank,individual,dev-5cd77d3e7bbf,,True,2023-12-11
quincy3890@kotak,76115359680287,KKBK0357901,Quincy Malhotra,Kotak Mahindra Bank,individual,dev-76615b54ec1b,,True,2026-05-06
mohini3891@oksbi,20454967253,SBIN0365821,Mohini Golla,State Bank of India,individual,dev-8c6a111a0d6c,,True,2024-12-21
anjali3892@cnrb,542164359,CNRB0869606,Anjali Ahluwalia,Canara Bank,individual,dev-26c8ed43c26c,,True,2023-09-09
sarthak3893@ybl,7415702325,YESB0986139,Sarthak Bahl,Yes Bank,individual,dev-c48267b143f3,,True,2026-06-16
kai3894@idfcfirst,1103909000711,IDFB0825540,Kai Maharaj,IDFC First Bank,individual,dev-3e2309a48692,,True,2026-04-25
turvi3895@okaxis,30404806256762,UTIB0364654,Turvi Nadkarni,Axis Bank,individual,dev-d667be9234e9,,True,2026-02-17
timothy3896@okaxis,58383104428,UTIB0835444,Timothy Kar,Axis Bank,individual,dev-de82aea057b3,,True,2025-09-03
ekta3897@pnb,3580232021,PUNB0878430,Ekta Kant,Punjab National Bank,individual,dev-3645265af23a,,True,2023-11-20
mani3898@barodampay,748367637138634,BARB0405685,Mani Ltd Electronics,Bank of Baroda,merchant,dev-9d41096e6e73,,True,2024-09-26
osha3899@cnrb,4435070936039543,CNRB0688864,Osha Narasimhan,Canara Bank,individual,dev-2d5c57a7c4be,,True,2025-12-03
vamakshi3900@idfcfirst,23393268446,IDFB0651680,Vamakshi Arora,IDFC First Bank,individual,dev-6dead81b4c85,,True,2025-04-21
harini3901@okhdfcbank,52316839197080,HDFC0968032,Harini Nagarajan,HDFC Bank,individual,dev-cf69b8adb9aa,,True,2023-08-25
sai3902@ybl,9580224846,YESB0486901,Sai Doshi,Yes Bank,individual,dev-1a66a6f45643,account_takeover,True,2026-05-01
wishi3903@okaxis,25586849997,UTIB0375677,Wishi Kade,Axis Bank,individual,dev-7ab0462827b4,,True,2024-03-22
madhavi3904@okaxis,4839816772,UTIB0710934,Madhavi Kumer,Axis Bank,individual,dev-f0268c8572db,gambling_network,True,2023-11-02
bachittar3905@okhdfcbank,08302571312351,HDFC0609558,Bachittar Brar,HDFC Bank,individual,dev-a77584c616d2,,True,2023-11-23
